genome_id,b12,heme,folate,biotin,type1,type3,rm
MGYG000002648,0,0,0,0,1,0,1
MGYG000002649,0,0,0,0,0,0,0
MGYG000002650,0,0,1,1,0,0,1
MGYG000002651,1,0,0,0,1,0,1
MGYG000002652,0,0,1,0,1,1,1
MGYG000002653,1,0,1,0,0,0,0
MGYG000002654,0,0,0,0,0,0,0
MGYG000002655,1,0,0,0,0,0,0
MGYG000002656,0,0,0,0,0,0,0
MGYG000002657,0,0,1,0,1,0,1
MGYG000002658,0,0,0,0,0,0,0
MGYG000002659,1,0,1,1,1,1,1
MGYG000002660,0,0,1,0,1,0,1
MGYG000002661,0,0,0,0,0,0,0
MGYG000002662,0,0,1,1,1,0,1
MGYG000002663,1,0,1,0,0,0,0
MGYG000002664,0,0,1,1,1,1,1
MGYG000002665,0,0,0,0,1,0,1
MGYG000002666,0,0,0,0,0,0,0
MGYG000002667,0,0,0,0,1,0,1
MGYG000002668,1,0,1,0,0,0,0
MGYG000002669,0,0,0,0,0,0,0
MGYG000002670,1,0,0,0,0,0,0
MGYG000002671,0,0,1,0,1,1,1
MGYG000002672,0,0,0,0,1,1,1
MGYG000002673,0,0,0,0,0,0,0
MGYG000002674,0,0,1,0,0,0,0
MGYG000002675,0,0,1,0,0,0,1
MGYG000002676,1,0,0,0,1,0,1
MGYG000002677,1,0,0,0,0,0,0
MGYG000002678,0,0,0,0,0,0,0
MGYG000002680,0,0,0,0,1,1,1
MGYG000002681,0,0,0,0,0,0,0
MGYG000002682,0,0,0,0,0,0,0
MGYG000002683,0,0,0,0,0,0,0
MGYG000002684,1,0,0,0,1,0,1
MGYG000002685,0,0,0,0,1,0,1
MGYG000002686,0,0,0,0,0,0,0
MGYG000002687,1,0,0,1,0,1,1
MGYG000002688,1,0,0,0,0,0,0
MGYG000002689,0,0,0,0,0,1,1
MGYG000002690,0,0,0,0,0,0,0
MGYG000002691,1,0,0,0,1,1,1
MGYG000002692,1,0,0,0,0,0,0
MGYG000002693,1,0,1,0,0,0,0
MGYG000002694,0,0,1,0,0,1,1
MGYG000002695,0,0,0,0,0,0,0
MGYG000002696,1,0,0,0,0,0,0
MGYG000002697,0,0,1,0,1,0,1
MGYG000002698,0,0,0,0,0,0,0
MGYG000002699,1,0,0,1,0,0,0
MGYG000002701,0,0,0,0,0,0,0
MGYG000002702,0,0,0,1,0,0,0
MGYG000002703,0,0,1,1,1,0,1
MGYG000002704,0,0,0,0,0,0,0
MGYG000002705,0,0,0,0,0,0,0
MGYG000002706,0,0,0,0,0,0,0
MGYG000002707,1,0,0,0,0,0,0
MGYG000002708,1,0,0,0,1,0,1
MGYG000002709,0,0,0,0,0,1,1
MGYG000002710,1,0,0,0,0,0,0
MGYG000002711,1,0,0,0,1,0,1
MGYG000002712,0,0,0,0,0,0,0
MGYG000002713,0,0,0,0,0,0,0
MGYG000002714,0,0,0,0,0,0,0
MGYG000002715,0,0,0,0,0,0,0
MGYG000002716,0,0,0,0,0,0,0
MGYG000002717,1,0,1,1,0,0,0
MGYG000002718,1,0,0,0,0,1,1
MGYG000002719,0,0,0,0,0,0,0
MGYG000002720,1,0,0,0,0,1,1
MGYG000002721,0,0,1,0,0,1,1
MGYG000002722,0,0,1,1,0,0,0
MGYG000002723,0,0,0,0,0,1,1
MGYG000002724,1,0,0,0,0,0,0
MGYG000002725,1,0,1,1,0,0,0
MGYG000002726,1,0,0,0,0,0,0
MGYG000002727,0,0,0,0,0,0,0
MGYG000002728,0,0,0,0,1,0,1
MGYG000002729,0,0,0,0,1,0,1
MGYG000002730,0,0,0,0,0,0,0
MGYG000002731,0,0,0,0,0,0,0
MGYG000002732,0,0,0,0,0,0,0
MGYG000002733,0,0,0,0,0,0,0
MGYG000002734,0,0,0,0,1,0,1
MGYG000002735,0,0,0,0,0,0,0
MGYG000002736,0,0,0,0,1,0,1
MGYG000002737,0,0,1,0,0,0,0
MGYG000002738,1,0,1,0,1,0,1
MGYG000002739,0,0,0,0,0,0,0
MGYG000002740,0,0,0,0,0,0,0
MGYG000002741,1,0,0,0,1,0,1
MGYG000002742,0,0,0,0,1,0,1
MGYG000002743,0,0,0,0,0,0,0
MGYG000002744,1,0,0,0,0,0,0
MGYG000002745,0,0,0,0,0,0,0
MGYG000002746,1,0,0,0,0,0,0
MGYG000002747,0,0,0,0,0,0,0
MGYG000002748,0,0,0,0,0,0,0
MGYG000002749,0,0,0,0,0,0,0
MGYG000002750,0,0,0,0,0,0,0
MGYG000002751,0,0,0,0,0,0,0
MGYG000002752,1,0,0,0,0,0,0
MGYG000002753,0,0,0,0,0,0,0
MGYG000002754,1,0,0,0,1,0,1
MGYG000002755,0,0,0,0,0,0,0
MGYG000002756,1,0,1,0,0,0,1
MGYG000002757,0,0,0,0,0,0,0
MGYG000002758,0,0,0,0,0,1,1
MGYG000002759,0,0,0,0,0,0,0
MGYG000002760,1,0,0,0,1,0,1
MGYG000002761,0,0,0,0,0,0,0
MGYG000002762,1,0,1,0,1,0,1
MGYG000002763,1,0,0,0,0,1,1
MGYG000002764,1,0,0,0,1,0,1
MGYG000002765,0,0,0,0,0,1,1
MGYG000002766,0,0,0,0,0,0,0
MGYG000002767,0,0,0,0,0,0,0
MGYG000002768,0,0,0,0,0,0,0
MGYG000002769,0,0,0,0,1,0,1
MGYG000002770,0,0,0,0,1,0,1
MGYG000002771,0,0,1,0,0,0,0
MGYG000002772,1,0,0,0,0,0,0
MGYG000002773,0,0,0,0,1,0,1
MGYG000002774,0,0,0,0,1,0,1
MGYG000002775,1,0,0,0,0,0,0
MGYG000002776,0,0,0,0,0,0,0
MGYG000002777,1,0,1,1,1,0,1
MGYG000002778,0,0,0,0,0,1,1
MGYG000002779,0,0,0,0,0,0,0
MGYG000002780,0,0,0,0,0,0,0
MGYG000002781,0,0,0,0,0,0,0
MGYG000002782,0,0,1,0,1,0,1
MGYG000002783,0,0,1,0,0,0,0
MGYG000002784,1,0,1,1,0,0,0
MGYG000002785,1,0,0,0,1,0,1
MGYG000002786,0,0,0,0,1,0,1
MGYG000002787,0,0,1,0,0,0,0
MGYG000002788,0,0,0,0,0,0,0
MGYG000002789,0,0,0,0,0,0,0
MGYG000002790,0,0,0,0,0,0,0
MGYG000002791,0,0,0,0,0,0,0
MGYG000002792,1,0,0,0,1,0,1
MGYG000002793,0,0,0,0,0,0,0
MGYG000002794,1,0,0,0,0,0,0
MGYG000002795,0,0,0,0,0,0,0
MGYG000002797,0,0,0,0,0,1,1
MGYG000002798,0,0,0,0,0,0,0
MGYG000002799,0,0,0,0,1,0,1
MGYG000002800,1,0,1,0,1,0,1
MGYG000002801,0,0,0,0,0,1,1
MGYG000002802,0,0,0,0,0,0,0
MGYG000002803,0,0,0,1,0,1,1
MGYG000002804,0,0,0,0,0,0,0
MGYG000002805,0,0,0,0,0,0,0
MGYG000002807,0,0,1,0,0,0,0
MGYG000002808,0,0,0,0,0,0,0
MGYG000002809,1,0,0,0,0,0,0
MGYG000002810,0,0,0,0,1,0,1
MGYG000002811,0,0,0,0,1,0,1
MGYG000002812,0,0,0,0,0,0,0
MGYG000002813,0,1,1,0,0,1,1
MGYG000002814,0,0,0,0,0,0,0
MGYG000002815,0,0,0,0,1,0,1
MGYG000002816,1,1,0,1,1,0,1
MGYG000002817,1,1,1,1,1,0,1
MGYG000002818,1,1,0,0,1,0,1
MGYG000002819,1,1,1,1,1,0,1
MGYG000002820,0,0,1,0,0,0,0
MGYG000002821,0,0,1,0,0,0,0
MGYG000002822,0,0,0,0,0,0,0
MGYG000002823,0,1,1,1,1,0,1
MGYG000002824,0,0,0,0,0,0,1
MGYG000002825,1,1,0,1,0,0,0
MGYG000002826,0,0,0,0,0,0,0
MGYG000002827,1,1,1,1,1,0,1
MGYG000002828,0,0,0,0,0,0,0
MGYG000002829,1,0,0,0,0,1,1
MGYG000002830,1,1,1,1,0,0,0
MGYG000002831,0,0,0,0,0,0,0
MGYG000002832,1,0,1,0,0,0,0
MGYG000002834,0,0,1,0,0,1,1
MGYG000002835,1,0,0,0,0,1,1
MGYG000002836,1,0,1,0,1,0,1
MGYG000002837,1,0,1,0,1,0,1
MGYG000002838,1,0,0,0,0,0,0
MGYG000002839,0,0,0,0,1,0,1
MGYG000002840,1,0,0,0,0,1,1
MGYG000002841,0,0,0,0,1,1,1
MGYG000002842,0,0,0,0,0,0,0
MGYG000002843,0,0,0,0,1,0,1
MGYG000002844,1,0,0,0,0,0,0
MGYG000002845,1,0,0,0,0,1,1
MGYG000002846,1,0,1,1,1,1,1
MGYG000002847,0,0,0,0,0,0,0
MGYG000002848,0,0,0,0,0,0,0
MGYG000002849,0,0,0,0,0,0,0
MGYG000002850,0,0,0,0,0,0,0
MGYG000002851,0,0,0,0,1,0,1
MGYG000002852,0,0,0,0,0,0,0
MGYG000002853,0,0,0,0,0,0,0
MGYG000002854,1,0,1,0,1,0,1
MGYG000002855,0,0,0,0,0,0,0
MGYG000002857,0,0,0,0,1,1,1
MGYG000002858,1,0,0,0,0,0,0
MGYG000002859,1,0,0,0,0,0,0
MGYG000002860,1,0,0,0,0,0,0
MGYG000002861,1,0,1,0,0,0,0
MGYG000002863,1,0,0,0,0,1,1
MGYG000002864,0,0,0,0,0,0,0
MGYG000002865,1,0,0,0,0,1,1
MGYG000002866,0,0,0,0,0,0,0
MGYG000002867,0,0,1,0,0,0,0
MGYG000002868,0,0,0,1,0,0,0
MGYG000002869,0,0,0,0,0,0,0
MGYG000002870,0,0,0,0,0,0,0
MGYG000002871,0,0,0,0,0,0,0
MGYG000002872,0,0,0,0,0,0,0
MGYG000002873,0,0,0,0,0,0,0
MGYG000002874,0,0,0,0,1,1,1
MGYG000002875,0,0,1,0,0,0,0
MGYG000002876,1,0,0,0,0,0,0
MGYG000002877,0,0,0,0,0,0,0
MGYG000002878,0,0,1,1,0,0,0
MGYG000002879,0,0,0,0,0,0,0
MGYG000002880,0,0,0,0,0,0,0
MGYG000002881,0,0,0,0,0,0,0
MGYG000002882,1,0,0,0,0,1,1
MGYG000002883,0,0,0,0,0,1,1
MGYG000002884,0,0,0,1,0,0,0
MGYG000002885,1,1,0,1,0,0,0
MGYG000002886,0,1,1,0,0,0,0
MGYG000002887,0,0,0,0,1,1,1
MGYG000002888,1,1,1,1,0,1,1
MGYG000002889,0,1,1,0,1,0,1
MGYG000002890,0,0,0,0,0,0,1
MGYG000002891,0,0,0,0,0,0,0
MGYG000002892,0,0,0,0,0,1,1
MGYG000002893,0,1,1,1,0,0,1
MGYG000002894,0,1,1,0,1,0,1
MGYG000002895,0,0,1,1,0,0,1
MGYG000002896,0,0,1,0,0,0,0
MGYG000002897,0,1,1,0,1,1,1
MGYG000002898,0,1,1,0,1,1,1
MGYG000002899,0,1,1,0,0,0,0
MGYG000002900,0,0,1,0,1,0,1
MGYG000002901,0,0,0,0,0,0,0
MGYG000002902,1,1,1,1,0,1,1
MGYG000002903,1,0,1,0,0,0,0
MGYG000002904,1,1,1,1,1,0,1
MGYG000002905,0,0,1,1,0,0,1
MGYG000002907,1,0,1,0,1,0,1
MGYG000002908,0,0,0,0,0,0,0
MGYG000002909,0,0,0,0,1,0,1
MGYG000002910,0,0,0,0,1,0,1
MGYG000002911,0,0,0,0,1,0,1
MGYG000002912,0,0,0,0,0,0,0
MGYG000002913,0,0,0,0,1,0,1
MGYG000002914,0,0,0,0,0,1,1
MGYG000002915,0,0,0,0,0,0,0
MGYG000002916,0,0,0,0,0,0,0
MGYG000002917,0,0,0,0,0,0,0
MGYG000002918,0,0,0,0,0,0,0
MGYG000002919,1,0,0,0,0,0,0
MGYG000002920,0,0,1,0,1,0,1
MGYG000002921,0,0,0,0,0,0,0
MGYG000002922,0,0,1,0,1,0,1
MGYG000002923,0,0,0,0,0,0,0
MGYG000002924,1,0,0,0,0,0,0
MGYG000002925,0,0,0,0,0,0,0
MGYG000002926,1,0,0,0,0,0,0
MGYG000002927,0,0,0,0,0,1,1
MGYG000002928,0,0,0,0,0,0,0
MGYG000002929,0,0,0,0,0,0,0
MGYG000002930,0,0,1,0,1,1,1
MGYG000002931,1,0,0,0,0,0,0
MGYG000002932,1,0,0,0,0,1,1
MGYG000002933,1,0,1,1,1,0,1
MGYG000002934,1,0,1,0,0,0,0
MGYG000002935,0,0,1,1,1,0,1
MGYG000002936,0,0,0,0,0,0,0
MGYG000002937,0,1,1,0,1,0,1
MGYG000002938,1,0,0,0,1,0,1
MGYG000002939,0,0,0,0,0,0,0
MGYG000002940,0,0,1,0,0,0,0
MGYG000002941,0,1,1,0,1,0,1
MGYG000002942,0,0,0,0,0,0,0
MGYG000002943,0,1,1,0,0,0,0
MGYG000002944,0,0,0,0,0,0,0
MGYG000002945,1,0,1,0,1,0,1
MGYG000002946,1,0,0,0,0,0,0
MGYG000002947,1,0,0,0,0,0,0
MGYG000002948,1,0,0,0,0,0,0
MGYG000002949,1,0,1,0,0,0,0
MGYG000002951,0,0,0,0,0,0,0
MGYG000002952,0,0,0,0,0,0,0
MGYG000002953,1,0,0,0,0,1,1
MGYG000002954,0,0,0,0,0,0,0
MGYG000002955,1,0,1,1,0,0,0
MGYG000002956,0,0,0,0,0,0,0
MGYG000002957,0,0,0,0,1,1,1
MGYG000002958,1,0,0,0,0,0,0
MGYG000002959,0,0,1,1,0,0,0
MGYG000002960,0,0,1,0,1,1,1
MGYG000002961,1,0,0,0,0,0,0
MGYG000002962,1,0,1,0,1,0,1
MGYG000002963,1,0,0,0,1,1,1
MGYG000002964,0,0,0,0,0,0,0
MGYG000002965,1,0,0,0,0,0,0
MGYG000002966,1,0,1,0,0,0,0
MGYG000002967,1,0,0,0,0,0,0
MGYG000002968,0,0,0,0,0,0,0
MGYG000002969,1,0,0,1,0,0,0
MGYG000002970,0,0,0,0,1,0,1
MGYG000002971,1,0,0,0,0,0,0
MGYG000002972,0,0,0,0,1,1,1
MGYG000002974,1,0,1,0,0,0,0
MGYG000002975,0,0,0,0,0,1,1
MGYG000002976,0,0,0,0,0,0,0
MGYG000002977,0,0,0,0,0,1,1
MGYG000002978,1,0,0,0,0,0,0
MGYG000002980,0,0,1,0,0,0,0
MGYG000002981,1,0,0,0,0,0,0
MGYG000002982,0,0,0,0,0,0,0
MGYG000002983,0,0,0,0,1,0,1
MGYG000002984,0,0,0,0,0,0,0
MGYG000002985,1,0,1,0,0,0,0
MGYG000002986,0,0,1,0,0,0,0
MGYG000002987,0,0,0,0,1,0,1
MGYG000002988,0,0,1,0,1,0,1
MGYG000002989,1,0,1,0,0,0,0
MGYG000002990,0,0,1,0,1,0,1
MGYG000002991,1,0,0,0,0,0,0
MGYG000002992,0,0,1,0,0,0,0
MGYG000002993,1,0,0,0,0,0,0
MGYG000002994,1,0,1,0,0,0,0
MGYG000002995,1,0,0,0,0,0,0
MGYG000002996,1,0,1,1,0,0,1
MGYG000002997,0,0,0,0,0,0,0
MGYG000002998,0,0,0,0,0,0,0
MGYG000002999,0,0,0,0,1,1,1
MGYG000003000,0,0,0,0,0,0,0
MGYG000003001,1,0,0,0,1,0,1
MGYG000003002,1,1,0,0,0,0,1
MGYG000003003,0,0,0,0,0,0,0
MGYG000003004,1,0,0,0,1,0,1
MGYG000003005,1,0,0,0,1,0,1
MGYG000003006,0,0,0,0,0,0,0
MGYG000003007,1,0,0,0,0,0,0
MGYG000003008,0,0,0,0,0,0,0
MGYG000003009,0,0,0,0,0,0,0
MGYG000003010,0,0,0,0,0,0,0
MGYG000003011,0,0,0,0,0,0,0
MGYG000003012,1,0,0,0,0,0,0
MGYG000003013,0,0,0,0,0,0,0
MGYG000003014,0,1,1,0,0,0,0
MGYG000003015,0,1,1,0,1,0,1
MGYG000003016,0,1,1,1,0,0,0
MGYG000003017,0,0,1,1,0,0,0
MGYG000003018,1,0,1,1,0,0,0
MGYG000003019,0,0,1,0,0,0,0
MGYG000003020,0,0,0,0,0,0,0
MGYG000003021,0,0,0,0,0,0,0
MGYG000003022,0,1,1,0,0,0,0
MGYG000003023,0,1,0,0,0,0,0
MGYG000003024,0,0,0,0,0,0,0
MGYG000003025,0,0,0,0,0,0,0
MGYG000003026,0,0,0,0,0,0,0
MGYG000003027,0,0,0,0,0,0,0
MGYG000003028,0,0,0,0,0,0,0
MGYG000003029,0,0,0,0,0,0,0
MGYG000003030,0,0,0,0,0,0,0
MGYG000003031,0,0,0,0,0,0,0
MGYG000003032,1,0,0,0,1,0,1
MGYG000003033,0,0,0,0,0,0,0
MGYG000003034,0,0,0,0,0,1,1
MGYG000003035,0,0,1,1,0,1,1
MGYG000003036,1,0,0,0,0,0,0
MGYG000003037,1,0,0,0,0,0,0
MGYG000003038,1,0,0,0,0,1,1
MGYG000003039,1,0,0,0,0,0,0
MGYG000003040,0,0,0,0,0,0,0
MGYG000003041,0,0,0,0,0,0,0
MGYG000003042,1,0,0,0,1,0,1
MGYG000003043,0,0,0,0,0,0,0
MGYG000003044,0,0,0,0,0,1,1
MGYG000003045,0,0,0,0,0,0,0
MGYG000003046,0,0,0,0,0,0,0
MGYG000003047,0,0,0,0,0,0,0
MGYG000003048,0,0,0,0,0,0,0
MGYG000003050,0,0,0,0,0,0,0
MGYG000003051,0,0,0,0,0,0,1
MGYG000003052,0,0,0,0,0,0,0
MGYG000003053,1,0,0,0,0,0,0
MGYG000003054,0,0,0,0,0,1,1
MGYG000003055,1,0,0,0,0,0,0
MGYG000003056,1,0,1,1,0,0,0
MGYG000003057,1,0,0,0,0,1,1
MGYG000003058,0,0,0,0,1,0,1
MGYG000003059,0,0,0,0,1,0,1
MGYG000003060,0,1,1,0,0,0,0
MGYG000003061,0,0,0,0,0,0,0
MGYG000003062,1,0,0,0,1,0,1
MGYG000003063,0,0,1,0,0,1,1
MGYG000003064,1,0,1,0,0,0,1
MGYG000003065,1,0,0,0,0,0,0
MGYG000003066,1,0,0,0,0,0,0
MGYG000003067,0,0,0,0,1,0,1
MGYG000003068,0,0,0,0,0,0,0
MGYG000003069,0,0,0,0,1,0,1
MGYG000003070,1,0,0,0,0,0,0
MGYG000003071,1,1,0,0,0,0,0
MGYG000003072,1,1,1,0,0,0,0
MGYG000003073,0,0,0,0,0,0,0
MGYG000003074,1,0,0,0,1,0,1
MGYG000003075,1,0,0,0,0,0,0
MGYG000003076,1,0,0,0,0,0,0
MGYG000003077,0,0,1,1,0,0,1
MGYG000003078,0,0,0,0,0,0,0
MGYG000003079,1,0,0,0,1,0,1
MGYG000003081,0,0,0,0,0,0,0
MGYG000003083,1,0,0,0,0,0,0
MGYG000003084,0,0,0,0,0,1,1
MGYG000003086,0,0,0,0,1,0,1
MGYG000003087,0,0,0,0,1,0,1
MGYG000003090,0,0,0,0,0,0,0
MGYG000003091,1,0,1,1,1,1,1
MGYG000003093,1,0,0,0,0,0,0
MGYG000003094,1,0,1,1,0,1,1
MGYG000003095,0,0,0,0,1,0,1
MGYG000003096,1,0,0,0,0,0,0
MGYG000003097,0,0,1,1,1,0,1
MGYG000003099,0,0,1,1,0,1,1
MGYG000003100,0,0,0,0,0,0,0
MGYG000003104,0,0,0,0,1,0,1
MGYG000003107,1,0,0,0,0,1,1
MGYG000003108,0,0,0,0,0,0,0
MGYG000003109,0,0,0,0,0,0,0
MGYG000003110,0,0,0,0,0,0,0
MGYG000003111,0,0,0,0,1,1,1
MGYG000003112,0,0,0,0,0,0,0
MGYG000003113,0,1,1,0,1,0,1
MGYG000003114,1,0,1,0,1,0,1
MGYG000003115,1,0,0,1,0,0,0
MGYG000003116,0,0,0,0,0,1,1
MGYG000003117,0,0,1,1,1,0,1
MGYG000003118,0,1,1,1,1,0,1
MGYG000003119,0,1,1,1,0,0,1
MGYG000003120,0,0,1,0,0,0,0
MGYG000003121,0,0,1,0,1,0,1
MGYG000003122,1,0,0,0,1,0,1
MGYG000003123,0,1,1,1,0,0,0
MGYG000003124,0,1,1,0,1,0,1
MGYG000003125,0,1,1,1,1,0,1
MGYG000003126,0,1,1,1,0,1,1
MGYG000003127,0,1,0,0,0,0,0
MGYG000003128,0,1,1,0,1,0,1
MGYG000003129,0,0,0,0,1,1,1
MGYG000003130,0,0,1,0,0,0,0
MGYG000003131,1,0,1,1,1,0,1
MGYG000003132,0,0,0,0,0,0,0
MGYG000003133,1,1,1,0,0,0,0
MGYG000003134,0,0,0,0,1,0,1
MGYG000003135,1,1,1,1,0,0,0
MGYG000003136,0,0,0,0,1,0,1
MGYG000003137,1,1,1,1,0,0,1
MGYG000003138,0,0,0,0,1,0,1
MGYG000003139,1,0,0,0,1,0,1
MGYG000003140,0,0,1,0,0,0,0
MGYG000003142,1,1,1,0,1,0,1
MGYG000003143,1,0,0,1,0,0,0
MGYG000003144,0,1,1,1,0,0,0
MGYG000003145,0,1,1,0,1,0,1
MGYG000003146,0,0,0,0,0,0,0
MGYG000003147,1,0,0,0,0,0,0
MGYG000003148,0,0,0,0,0,0,0
MGYG000003149,0,0,0,0,1,0,1
MGYG000003150,0,0,1,1,0,0,0
MGYG000003152,0,0,1,0,0,0,0
MGYG000003153,0,0,1,0,1,0,1
MGYG000003154,0,1,1,1,0,0,0
MGYG000003155,0,0,0,0,0,0,0
MGYG000003156,0,0,0,0,0,0,0
MGYG000003157,0,0,0,0,0,0,0
MGYG000003158,0,0,1,0,0,1,1
MGYG000003159,0,0,0,0,0,0,0
MGYG000003160,0,0,0,0,0,0,0
MGYG000003161,0,0,1,0,1,0,1
MGYG000003162,0,0,0,0,0,0,0
MGYG000003163,0,0,1,1,1,0,1
MGYG000003164,0,0,1,1,1,1,1
MGYG000003165,0,0,0,0,0,0,0
MGYG000003166,1,0,0,0,0,1,1
MGYG000003167,0,0,0,0,0,0,0
MGYG000003168,0,0,0,0,0,0,0
MGYG000003169,0,0,1,0,0,1,1
MGYG000003170,0,0,1,0,0,0,0
MGYG000003171,0,0,0,0,0,0,0
MGYG000003172,0,0,1,1,0,0,0
MGYG000003173,0,0,0,0,0,0,0
MGYG000003174,1,0,0,0,0,0,0
MGYG000003175,0,0,0,0,0,0,0
MGYG000003176,0,0,1,0,0,0,0
MGYG000003177,0,0,1,1,0,1,1
MGYG000003178,0,1,0,0,0,0,0
MGYG000003179,0,0,0,0,0,0,0
MGYG000003180,0,0,0,0,0,0,0
MGYG000003181,0,0,0,0,0,0,0
MGYG000003182,0,0,0,0,0,0,0
MGYG000003183,0,0,0,0,0,0,0
MGYG000003184,0,1,1,1,0,0,0
MGYG000003185,0,0,1,0,1,0,1
MGYG000003186,0,0,1,0,1,0,1
MGYG000003187,1,1,1,1,1,0,1
MGYG000003188,1,1,1,1,1,0,1
MGYG000003189,0,1,1,1,1,0,1
MGYG000003190,1,1,1,1,1,0,1
MGYG000003191,0,0,0,0,0,0,0
MGYG000003192,1,1,1,1,1,0,1
MGYG000003193,1,0,1,1,1,1,1
MGYG000003194,1,0,1,0,0,0,0
MGYG000003195,0,0,0,0,1,0,1
MGYG000003196,0,1,1,0,0,0,0
MGYG000003197,1,1,1,1,1,0,1
MGYG000003198,0,0,0,1,1,0,1
MGYG000003199,0,0,1,1,1,0,1
MGYG000003200,0,0,0,0,0,0,1
MGYG000003201,0,0,1,0,1,0,1
MGYG000003202,0,0,1,1,0,0,0
MGYG000003203,1,0,1,1,0,0,0
MGYG000003204,0,0,0,1,0,0,0
MGYG000003205,0,1,1,1,1,1,1
MGYG000003206,0,0,0,0,0,0,0
MGYG000003207,0,0,0,0,0,0,0
MGYG000003208,1,1,1,1,0,0,0
MGYG000003209,0,0,0,0,0,0,0
MGYG000003210,1,0,0,0,0,0,0
MGYG000003211,0,0,0,0,0,0,0
MGYG000003212,0,0,0,0,0,0,0
MGYG000003213,0,0,0,0,0,0,0
MGYG000003214,1,0,0,1,1,1,1
MGYG000003215,1,0,0,0,0,0,0
MGYG000003216,0,0,0,0,1,0,1
MGYG000003217,0,0,0,0,0,0,0
MGYG000003218,0,0,0,0,0,0,0
MGYG000003219,0,0,0,0,0,1,1
MGYG000003220,0,0,0,0,0,0,0
MGYG000003221,0,0,1,1,0,0,1
MGYG000003222,0,0,0,0,1,1,1
MGYG000003223,0,0,1,1,0,1,1
MGYG000003224,1,0,0,0,1,1,1
MGYG000003225,1,0,0,0,0,0,0
MGYG000003226,0,0,0,0,1,0,1
MGYG000003228,0,0,0,0,0,0,0
MGYG000003229,0,0,0,0,0,0,0
MGYG000003230,0,0,0,0,1,0,1
MGYG000003231,0,0,0,0,0,0,0
MGYG000003233,0,0,1,0,1,1,1
MGYG000003234,0,0,0,0,0,1,1
MGYG000003235,0,0,0,0,0,0,0
MGYG000003236,1,0,0,0,0,0,0
MGYG000003237,1,0,1,1,1,0,1
MGYG000003238,0,0,0,0,0,0,0
MGYG000003239,0,0,1,0,0,0,1
MGYG000003240,1,0,1,1,0,0,0
MGYG000003241,0,0,1,0,0,0,0
MGYG000003242,0,0,1,0,1,0,1
MGYG000003243,0,0,0,0,0,0,1
MGYG000003244,0,0,0,0,0,0,0
MGYG000003245,0,0,0,1,0,0,0
MGYG000003246,0,0,0,0,0,0,0
MGYG000003247,0,0,0,0,0,0,0
MGYG000003248,0,0,0,0,1,0,1
MGYG000003249,0,0,0,1,0,0,0
MGYG000003250,0,0,0,0,1,0,1
MGYG000003251,1,0,1,1,0,1,1
MGYG000003252,0,0,1,1,1,0,1
MGYG000003253,0,0,0,0,0,0,0
MGYG000003254,1,0,1,1,0,0,0
MGYG000003255,0,0,1,0,0,0,0
MGYG000003256,0,0,1,0,1,1,1
MGYG000003257,0,0,0,0,0,0,1
MGYG000003258,0,0,0,0,0,0,0
MGYG000003259,1,0,1,0,0,0,0
MGYG000003260,0,0,0,0,0,0,0
MGYG000003261,0,0,0,0,1,1,1
MGYG000003262,1,0,0,0,0,0,0
MGYG000003263,0,0,0,0,0,0,0
MGYG000003264,0,0,0,0,0,0,0
MGYG000003266,1,0,0,0,0,0,0
MGYG000003267,0,0,0,0,0,0,0
MGYG000003268,0,0,1,0,1,0,1
MGYG000003269,0,0,0,0,1,0,1
MGYG000003270,0,0,1,0,1,1,1
MGYG000003271,0,0,0,0,1,0,1
MGYG000003273,1,0,0,0,0,0,0
MGYG000003274,1,0,0,0,0,0,0
MGYG000003275,1,0,0,0,0,0,0
MGYG000003276,1,0,0,0,0,0,0
MGYG000003277,0,0,1,0,0,0,0
MGYG000003278,0,0,0,0,0,0,0
MGYG000003279,0,0,1,0,0,0,1
MGYG000003280,0,0,0,0,0,0,1
MGYG000003282,0,0,1,1,1,0,1
MGYG000003283,0,0,0,0,0,0,0
MGYG000003284,0,0,0,0,0,0,1
MGYG000003285,0,0,0,0,0,0,0
MGYG000003287,0,0,1,0,1,0,1
MGYG000003288,0,1,1,0,0,0,0
MGYG000003289,0,0,0,0,0,0,0
MGYG000003290,0,0,1,0,0,0,0
MGYG000003291,1,0,0,0,0,0,0
MGYG000003292,0,0,0,0,0,0,0
MGYG000003293,1,0,0,0,0,0,0
MGYG000003294,1,0,0,0,0,0,0
MGYG000003295,0,1,1,1,0,0,0
MGYG000003296,0,0,0,0,0,0,0
MGYG000003297,0,0,0,0,0,0,0
MGYG000003298,0,0,0,0,0,1,1
MGYG000003299,0,0,0,0,0,0,0
MGYG000003300,1,0,1,1,0,1,1
MGYG000003301,0,0,0,0,0,0,0
MGYG000003302,0,0,0,0,0,0,0
MGYG000003303,0,0,0,0,0,0,0
MGYG000003304,0,0,0,0,0,0,0
MGYG000003305,0,0,0,0,0,0,0
MGYG000003306,0,0,0,0,0,0,0
MGYG000003307,0,0,0,0,0,0,0
MGYG000003308,0,0,0,0,0,0,0
MGYG000003309,1,0,1,0,0,0,0
MGYG000003310,0,0,0,0,1,0,1
MGYG000003311,0,0,0,0,0,0,0
MGYG000003312,1,0,1,1,0,0,1
MGYG000003313,1,1,0,0,0,0,0
MGYG000003314,0,0,1,0,1,0,1
